,AgeR,AgeDetailR,ComputerR,EducationR,EmploymentR,GenderR,IncomeInPast12MonthsR,InternetR,PovertyR,TotalHouseholds,TotalPopulation,TotalTraffick
64600,1,19,0,0,0,0,0,0,0,0,33411,0
64601,1,19,0,0,0,2,0,0,0,0,14833,0
64602,1,19,0,0,0,1,0,0,0,0,18578,0
64603,1,19,0,0,0,0,0,0,0,0,1345009,0
64604,1,19,0,0,0,2,0,0,0,0,630373,0
64605,1,19,0,0,0,1,0,0,0,0,714636,0
64606,1,19,0,0,0,0,0,0,0,0,592901,0
64607,1,19,0,0,0,2,0,0,0,0,276360,0
64608,1,19,0,0,0,1,0,0,0,0,316541,0
64609,1,19,0,0,0,0,0,0,0,0,90094,0
64610,1,19,0,0,0,2,0,0,0,0,43693,0
64611,1,19,0,0,0,1,0,0,0,0,46401,0
64612,1,19,0,0,0,0,0,0,0,0,104385,0
64613,1,19,0,0,0,2,0,0,0,0,51467,0
64614,1,19,0,0,0,1,0,0,0,0,52918,0
64615,1,19,0,0,0,0,0,0,0,0,793651,0
64616,1,19,0,0,0,2,0,0,0,0,382589,0
64617,1,19,0,0,0,1,0,0,0,0,411062,0
64618,1,19,0,0,0,0,0,0,0,0,419854,0
64619,1,19,0,0,0,2,0,0,0,0,204223,0
64620,1,19,0,0,0,1,0,0,0,0,215631,0
64621,1,19,0,0,0,0,0,0,0,0,203847,0
64622,1,19,0,0,0,2,0,0,0,0,101317,0
64623,1,19,0,0,0,1,0,0,0,0,102530,0
64624,1,19,0,0,0,0,0,0,0,0,180498,0
64625,1,19,0,0,0,2,0,0,0,0,86971,0
64626,1,19,0,0,0,1,0,0,0,0,93527,0
64627,1,19,0,0,0,0,0,0,0,0,286671,0
64628,1,19,0,0,0,2,0,0,0,0,136956,0
64629,1,19,0,0,0,1,0,0,0,0,149715,0
64630,1,19,0,0,0,0,0,0,0,0,294505,0
64631,1,19,0,0,0,2,0,0,0,0,140683,0
64632,1,19,0,0,0,1,0,0,0,0,153822,0
64633,1,19,0,0,0,0,0,0,0,0,103197,0
64634,1,19,0,0,0,2,0,0,0,0,49448,0
64635,1,19,0,0,0,1,0,0,0,0,53749,0
64636,1,19,0,0,0,0,0,0,0,0,381834,0
64637,1,19,0,0,0,2,0,0,0,0,180034,0
64638,1,19,0,0,0,1,0,0,0,0,201800,0
64639,1,19,0,0,0,0,0,0,0,0,442258,0
64640,1,19,0,0,0,2,0,0,0,0,210101,0
64641,1,19,0,0,0,1,0,0,0,0,232157,0
64642,1,19,0,0,0,0,0,0,0,0,678726,0
64643,1,19,0,0,0,2,0,0,0,0,328438,0
64644,1,19,0,0,0,1,0,0,0,0,350288,0
64645,1,19,0,0,0,0,0,0,0,0,352849,0
64646,1,19,0,0,0,2,0,0,0,0,175205,0
64647,1,19,0,0,0,1,0,0,0,0,177644,0
64648,1,19,0,0,0,0,0,0,0,0,186080,0
64649,1,19,0,0,0,2,0,0,0,0,87981,0
64650,1,19,0,0,0,1,0,0,0,0,98099,0
64651,1,19,0,0,0,0,0,0,0,0,395479,0
64652,1,19,0,0,0,2,0,0,0,0,191373,0
64653,1,19,0,0,0,1,0,0,0,0,204106,0
64654,1,19,0,0,0,0,0,0,0,0,77784,0
64655,1,19,0,0,0,2,0,0,0,0,38349,0
64656,1,19,0,0,0,1,0,0,0,0,39435,0
64657,1,19,0,0,0,0,0,0,0,0,118058,0
64658,1,19,0,0,0,2,0,0,0,0,58197,0
64659,1,19,0,0,0,1,0,0,0,0,59861,0
64660,1,19,0,0,0,0,0,0,0,0,177583,0
64661,1,19,0,0,0,2,0,0,0,0,85968,0
64662,1,19,0,0,0,1,0,0,0,0,91615,0
64663,1,19,0,0,0,0,0,0,0,0,97743,0
64664,1,19,0,0,0,2,0,0,0,0,47868,0
64665,1,19,0,0,0,1,0,0,0,0,49875,0
64666,1,19,0,0,0,0,0,0,0,0,563851,0
64667,1,19,0,0,0,2,0,0,0,0,270282,0
64668,1,19,0,0,0,1,0,0,0,0,293569,0
64669,1,19,0,0,0,0,0,0,0,0,135560,0
64670,1,19,0,0,0,2,0,0,0,0,64362,0
64671,1,19,0,0,0,1,0,0,0,0,71198,0
64672,1,19,0,0,0,0,0,0,0,0,1235047,0
64673,1,19,0,0,0,2,0,0,0,0,585978,0
64674,1,19,0,0,0,1,0,0,0,0,649069,0
64675,1,19,0,0,0,0,0,0,0,0,635115,0
64676,1,19,0,0,0,2,0,0,0,0,298059,0
64677,1,19,0,0,0,1,0,0,0,0,337056,0
64678,1,19,0,0,0,0,0,0,0,0,45813,0
64679,1,19,0,0,0,2,0,0,0,0,23378,0
64680,1,19,0,0,0,1,0,0,0,0,22435,0
64681,1,19,0,0,0,0,0,0,0,0,781094,0
64682,1,19,0,0,0,2,0,0,0,0,375700,0
64683,1,19,0,0,0,1,0,0,0,0,405394,0
64684,1,19,0,0,0,0,0,0,0,0,236411,0
64685,1,19,0,0,0,2,0,0,0,0,113496,0
64686,1,19,0,0,0,1,0,0,0,0,122915,0
64687,1,19,0,0,0,0,0,0,0,0,278095,0
64688,1,19,0,0,0,2,0,0,0,0,132540,0
64689,1,19,0,0,0,1,0,0,0,0,145555,0
64690,1,19,0,0,0,0,0,0,0,0,877751,0
64691,1,19,0,0,0,2,0,0,0,0,424289,0
64692,1,19,0,0,0,1,0,0,0,0,453462,0
64693,1,19,0,0,0,0,0,0,0,0,71306,0
64694,1,19,0,0,0,2,0,0,0,0,34117,0
64695,1,19,0,0,0,1,0,0,0,0,37189,0
64696,1,19,0,0,0,0,0,0,0,0,326752,0
64697,1,19,0,0,0,2,0,0,0,0,152476,0
64698,1,19,0,0,0,1,0,0,0,0,174276,0
64699,1,19,0,0,0,0,0,0,0,0,56557,0
64700,1,19,0,0,0,2,0,0,0,0,28234,0
64701,1,19,0,0,0,1,0,0,0,0,28323,0
64702,1,19,0,0,0,0,0,0,0,0,424266,0
64703,1,19,0,0,0,2,0,0,0,0,202501,0
64704,1,19,0,0,0,1,0,0,0,0,221765,0
64705,1,19,0,0,0,0,0,0,0,0,1491880,0
64706,1,19,0,0,0,2,0,0,0,0,713365,0
64707,1,19,0,0,0,1,0,0,0,0,778515,0
64708,1,19,0,0,0,0,0,0,0,0,144714,0
64709,1,19,0,0,0,2,0,0,0,0,70341,0
64710,1,19,0,0,0,1,0,0,0,0,74373,0
64711,1,19,0,0,0,0,0,0,0,0,48300,0
64712,1,19,0,0,0,2,0,0,0,0,23722,0
64713,1,19,0,0,0,1,0,0,0,0,24578,0
64714,1,19,0,0,0,0,0,0,0,0,519332,0
64715,1,19,0,0,0,2,0,0,0,0,247548,0
64716,1,19,0,0,0,1,0,0,0,0,271784,0
64717,1,19,0,0,0,0,0,0,0,0,464627,0
64718,1,19,0,0,0,2,0,0,0,0,225717,0
64719,1,19,0,0,0,1,0,0,0,0,238910,0
64720,1,19,0,0,0,0,0,0,0,0,133604,0
64721,1,19,0,0,0,2,0,0,0,0,64888,0
64722,1,19,0,0,0,1,0,0,0,0,68716,0
64723,1,19,0,0,0,0,0,0,0,0,388258,0
64724,1,19,0,0,0,2,0,0,0,0,192842,0
64725,1,19,0,0,0,1,0,0,0,0,195416,0
64726,1,19,0,0,0,0,0,0,0,0,309004,0
64727,1,19,0,0,0,2,0,0,0,0,145606,0
64728,1,19,0,0,0,1,0,0,0,0,163398,0
64729,1,19,0,0,0,0,0,0,0,0,43853,0
64730,1,19,0,0,0,2,0,0,0,0,23048,0
64731,1,19,0,0,0,1,0,0,0,0,20805,0
64732,1,19,0,0,0,0,0,0,0,0,408828,0
64733,1,19,0,0,0,2,0,0,0,0,191853,0
64734,1,19,0,0,0,1,0,0,0,0,216975,0
64735,1,19,0,0,0,0,0,0,0,0,181928,0
64736,1,19,0,0,0,2,0,0,0,0,87185,0
64737,1,19,0,0,0,1,0,0,0,0,94743,0
64738,1,19,0,0,0,0,0,0,0,0,2192477,0
64739,1,19,0,0,0,2,0,0,0,0,1055916,0
64740,1,19,0,0,0,1,0,0,0,0,1136561,0
64741,1,19,0,0,0,0,0,0,0,0,331165,0
64742,1,19,0,0,0,2,0,0,0,0,160273,0
64743,1,19,0,0,0,1,0,0,0,0,170892,0
64744,1,19,0,0,0,0,0,0,0,0,235949,0
64745,1,19,0,0,0,2,0,0,0,0,113567,0
64746,1,19,0,0,0,1,0,0,0,0,122382,0
64747,1,19,0,0,0,0,0,0,0,0,61626,0
64748,1,19,0,0,0,2,0,0,0,0,28926,0
64749,1,19,0,0,0,1,0,0,0,0,32700,0
64750,1,19,0,0,0,0,0,0,0,0,33464,0
64751,1,19,0,0,0,2,0,0,0,0,14996,0
64752,1,19,0,0,0,1,0,0,0,0,18468,0
64753,1,19,0,0,0,0,0,0,0,0,1314377,0
64754,1,19,0,0,0,2,0,0,0,0,613907,0
64755,1,19,0,0,0,1,0,0,0,0,700470,0
64756,1,19,0,0,0,0,0,0,0,0,578604,0
64757,1,19,0,0,0,2,0,0,0,0,270411,0
64758,1,19,0,0,0,1,0,0,0,0,308193,0
64759,1,19,0,0,0,0,0,0,0,0,89919,0
64760,1,19,0,0,0,2,0,0,0,0,44182,0
64761,1,19,0,0,0,1,0,0,0,0,45737,0
64762,1,19,0,0,0,0,0,0,0,0,101489,0
64763,1,19,0,0,0,2,0,0,0,0,50687,0
64764,1,19,0,0,0,1,0,0,0,0,50802,0
64765,1,19,0,0,0,0,0,0,0,0,780783,0
64766,1,19,0,0,0,2,0,0,0,0,376275,0
64767,1,19,0,0,0,1,0,0,0,0,404508,0
64768,1,19,0,0,0,0,0,0,0,0,411619,0
64769,1,19,0,0,0,2,0,0,0,0,200942,0
64770,1,19,0,0,0,1,0,0,0,0,210677,0
64771,1,19,0,0,0,0,0,0,0,0,200535,0
64772,1,19,0,0,0,2,0,0,0,0,100240,0
64773,1,19,0,0,0,1,0,0,0,0,100295,0
64774,1,19,0,0,0,0,0,0,0,0,177387,0
64775,1,19,0,0,0,2,0,0,0,0,85068,0
64776,1,19,0,0,0,1,0,0,0,0,92319,0
64777,1,19,0,0,0,0,0,0,0,0,279311,0
64778,1,19,0,0,0,2,0,0,0,0,133534,0
64779,1,19,0,0,0,1,0,0,0,0,145777,0
64780,1,19,0,0,0,0,0,0,0,0,287507,0
64781,1,19,0,0,0,2,0,0,0,0,137069,0
64782,1,19,0,0,0,1,0,0,0,0,150438,0
64783,1,19,0,0,0,0,0,0,0,0,101153,0
64784,1,19,0,0,0,2,0,0,0,0,48688,0
64785,1,19,0,0,0,1,0,0,0,0,52465,0
64786,1,19,0,0,0,0,0,0,0,0,371549,0
64787,1,19,0,0,0,2,0,0,0,0,174777,0
64788,1,19,0,0,0,1,0,0,0,0,196772,0
64789,1,19,0,0,0,0,0,0,0,0,433667,0
64790,1,19,0,0,0,2,0,0,0,0,206405,0
64791,1,19,0,0,0,1,0,0,0,0,227262,0
64792,1,19,0,0,0,0,0,0,0,0,667775,0
64793,1,19,0,0,0,2,0,0,0,0,324025,0
64794,1,19,0,0,0,1,0,0,0,0,343750,0
64795,1,19,0,0,0,0,0,0,0,0,343969,0
64796,1,19,0,0,0,2,0,0,0,0,170243,0
64797,1,19,0,0,0,1,0,0,0,0,173726,0
64798,1,19,0,0,0,0,0,0,0,0,182350,0
64799,1,19,0,0,0,2,0,0,0,0,86333,0
64800,1,19,0,0,0,1,0,0,0,0,96017,0
64801,1,19,0,0,0,0,0,0,0,0,387303,0
64802,1,19,0,0,0,2,0,0,0,0,187443,0
64803,1,19,0,0,0,1,0,0,0,0,199860,0
64804,1,19,0,0,0,0,0,0,0,0,76419,0
64805,1,19,0,0,0,2,0,0,0,0,37851,0
64806,1,19,0,0,0,1,0,0,0,0,38568,0
64807,1,19,0,0,0,0,0,0,0,0,114929,0
64808,1,19,0,0,0,2,0,0,0,0,56209,0
64809,1,19,0,0,0,1,0,0,0,0,58720,0
64810,1,19,0,0,0,0,0,0,0,0,174085,0
64811,1,19,0,0,0,2,0,0,0,0,84302,0
64812,1,19,0,0,0,1,0,0,0,0,89783,0
64813,1,19,0,0,0,0,0,0,0,0,95512,0
64814,1,19,0,0,0,2,0,0,0,0,46680,0
64815,1,19,0,0,0,1,0,0,0,0,48832,0
64816,1,19,0,0,0,0,0,0,0,0,551339,0
64817,1,19,0,0,0,2,0,0,0,0,263686,0
64818,1,19,0,0,0,1,0,0,0,0,287653,0
64819,1,19,0,0,0,0,0,0,0,0,132632,0
64820,1,19,0,0,0,2,0,0,0,0,63171,0
64821,1,19,0,0,0,1,0,0,0,0,69461,0
64822,1,19,0,0,0,0,0,0,0,0,1212727,0
64823,1,19,0,0,0,2,0,0,0,0,573750,0
64824,1,19,0,0,0,1,0,0,0,0,638977,0
64825,1,19,0,0,0,0,0,0,0,0,618435,0
64826,1,19,0,0,0,2,0,0,0,0,289633,0
64827,1,19,0,0,0,1,0,0,0,0,328802,0
64828,1,19,0,0,0,0,0,0,0,0,45061,0
64829,1,19,0,0,0,2,0,0,0,0,22980,0
64830,1,19,0,0,0,1,0,0,0,0,22081,0
64831,1,19,0,0,0,0,0,0,0,0,765841,0
64832,1,19,0,0,0,2,0,0,0,0,369540,0
64833,1,19,0,0,0,1,0,0,0,0,396301,0
64834,1,19,0,0,0,0,0,0,0,0,230875,0
64835,1,19,0,0,0,2,0,0,0,0,110745,0
64836,1,19,0,0,0,1,0,0,0,0,120130,0
64837,1,19,0,0,0,0,0,0,0,0,276903,0
64838,1,19,0,0,0,2,0,0,0,0,132711,0
64839,1,19,0,0,0,1,0,0,0,0,144192,0
64840,1,19,0,0,0,0,0,0,0,0,862564,0
64841,1,19,0,0,0,2,0,0,0,0,417435,0
64842,1,19,0,0,0,1,0,0,0,0,445129,0
64843,1,19,0,0,0,0,0,0,0,0,69313,0
64844,1,19,0,0,0,2,0,0,0,0,33252,0
64845,1,19,0,0,0,1,0,0,0,0,36061,0
64846,1,19,0,0,0,0,0,0,0,0,321035,0
64847,1,19,0,0,0,2,0,0,0,0,150070,0
64848,1,19,0,0,0,1,0,0,0,0,170965,0
64849,1,19,0,0,0,0,0,0,0,0,55477,0
64850,1,19,0,0,0,2,0,0,0,0,27625,0
64851,1,19,0,0,0,1,0,0,0,0,27852,0
64852,1,19,0,0,0,0,0,0,0,0,415781,0
64853,1,19,0,0,0,2,0,0,0,0,197668,0
64854,1,19,0,0,0,1,0,0,0,0,218113,0
64855,1,19,0,0,0,0,0,0,0,0,1445748,0
64856,1,19,0,0,0,2,0,0,0,0,692151,0
64857,1,19,0,0,0,1,0,0,0,0,753597,0
64858,1,19,0,0,0,0,0,0,0,0,139638,0
64859,1,19,0,0,0,2,0,0,0,0,68289,0
64860,1,19,0,0,0,1,0,0,0,0,71349,0
64861,1,19,0,0,0,0,0,0,0,0,47208,0
64862,1,19,0,0,0,2,0,0,0,0,22990,0
64863,1,19,0,0,0,1,0,0,0,0,24218,0
64864,1,19,0,0,0,0,0,0,0,0,508806,0
64865,1,19,0,0,0,2,0,0,0,0,241905,0
64866,1,19,0,0,0,1,0,0,0,0,266901,0
64867,1,19,0,0,0,0,0,0,0,0,454466,0
64868,1,19,0,0,0,2,0,0,0,0,219539,0
64869,1,19,0,0,0,1,0,0,0,0,234927,0
64870,1,19,0,0,0,0,0,0,0,0,133367,0
64871,1,19,0,0,0,2,0,0,0,0,65104,0
64872,1,19,0,0,0,1,0,0,0,0,68263,0
64873,1,19,0,0,0,0,0,0,0,0,379491,0
64874,1,19,0,0,0,2,0,0,0,0,188233,0
64875,1,19,0,0,0,1,0,0,0,0,191258,0
64876,1,19,0,0,0,0,0,0,0,0,303593,0
64877,1,19,0,0,0,2,0,0,0,0,143674,0
64878,1,19,0,0,0,1,0,0,0,0,159919,0
64879,1,19,0,0,0,0,0,0,0,0,42707,0
64880,1,19,0,0,0,2,0,0,0,0,22526,0
64881,1,19,0,0,0,1,0,0,0,0,20181,0
64882,1,19,0,0,0,0,0,0,0,0,396326,0
64883,1,19,0,0,0,2,0,0,0,0,186135,0
64884,1,19,0,0,0,1,0,0,0,0,210191,0
64885,1,19,0,0,0,0,0,0,0,0,179385,0
64886,1,19,0,0,0,2,0,0,0,0,85752,0
64887,1,19,0,0,0,1,0,0,0,0,93633,0
64888,1,19,0,0,0,0,0,0,0,0,2143851,0
64889,1,19,0,0,0,2,0,0,0,0,1028569,0
64890,1,19,0,0,0,1,0,0,0,0,1115282,0
64891,1,19,0,0,0,0,0,0,0,0,323800,0
64892,1,19,0,0,0,2,0,0,0,0,157952,0
64893,1,19,0,0,0,1,0,0,0,0,165848,0
64894,1,19,0,0,0,0,0,0,0,0,229788,0
64895,1,19,0,0,0,2,0,0,0,0,110213,0
64896,1,19,0,0,0,1,0,0,0,0,119575,0
64897,1,19,0,0,0,0,0,0,0,0,60167,0
64898,1,19,0,0,0,2,0,0,0,0,28423,0
64899,1,19,0,0,0,1,0,0,0,0,31744,0
64900,1,19,0,0,0,0,0,0,0,0,33257,0
64901,1,19,0,0,0,2,0,0,0,0,14942,0
64902,1,19,0,0,0,1,0,0,0,0,18315,0
64903,1,19,0,0,0,0,0,0,0,0,1273243,0
64904,1,19,0,0,0,2,0,0,0,0,593518,0
64905,1,19,0,0,0,1,0,0,0,0,679725,0
64906,1,19,0,0,0,0,0,0,0,0,562724,0
64907,1,19,0,0,0,2,0,0,0,0,263902,0
64908,1,19,0,0,0,1,0,0,0,0,298822,0
64909,1,19,0,0,0,0,0,0,0,0,88752,0
64910,1,19,0,0,0,2,0,0,0,0,43910,0
64911,1,19,0,0,0,1,0,0,0,0,44842,0
64912,1,19,0,0,0,0,0,0,0,0,99699,0
64913,1,19,0,0,0,2,0,0,0,0,49539,0
64914,1,19,0,0,0,1,0,0,0,0,50160,0
64915,1,19,0,0,0,0,0,0,0,0,766701,0
64916,1,19,0,0,0,2,0,0,0,0,369951,0
64917,1,19,0,0,0,1,0,0,0,0,396750,0
64918,1,19,0,0,0,0,0,0,0,0,400651,0
64919,1,19,0,0,0,2,0,0,0,0,195528,0
64920,1,19,0,0,0,1,0,0,0,0,205123,0
64921,1,19,0,0,0,0,0,0,0,0,197150,0
64922,1,19,0,0,0,2,0,0,0,0,98410,0
64923,1,19,0,0,0,1,0,0,0,0,98740,0
64924,1,19,0,0,0,0,0,0,0,0,174139,0
64925,1,19,0,0,0,2,0,0,0,0,83726,0
64926,1,19,0,0,0,1,0,0,0,0,90413,0
64927,1,19,0,0,0,0,0,0,0,0,275244,0
64928,1,19,0,0,0,2,0,0,0,0,132645,0
64929,1,19,0,0,0,1,0,0,0,0,142599,0
64930,1,19,0,0,0,0,0,0,0,0,280980,0
64931,1,19,0,0,0,2,0,0,0,0,134132,0
64932,1,19,0,0,0,1,0,0,0,0,146848,0
64933,1,19,0,0,0,0,0,0,0,0,98646,0
64934,1,19,0,0,0,2,0,0,0,0,46809,0
64935,1,19,0,0,0,1,0,0,0,0,51837,0
64936,1,19,0,0,0,0,0,0,0,0,362734,0
64937,1,19,0,0,0,2,0,0,0,0,169228,0
64938,1,19,0,0,0,1,0,0,0,0,193506,0
64939,1,19,0,0,0,0,0,0,0,0,422234,0
64940,1,19,0,0,0,2,0,0,0,0,201448,0
64941,1,19,0,0,0,1,0,0,0,0,220786,0
64942,1,19,0,0,0,0,0,0,0,0,652286,0
64943,1,19,0,0,0,2,0,0,0,0,316181,0
64944,1,19,0,0,0,1,0,0,0,0,336105,0
64945,1,19,0,0,0,0,0,0,0,0,336345,0
64946,1,19,0,0,0,2,0,0,0,0,167140,0
64947,1,19,0,0,0,1,0,0,0,0,169205,0
64948,1,19,0,0,0,0,0,0,0,0,177837,0
64949,1,19,0,0,0,2,0,0,0,0,84717,0
64950,1,19,0,0,0,1,0,0,0,0,93120,0
64951,1,19,0,0,0,0,0,0,0,0,377806,0
64952,1,19,0,0,0,2,0,0,0,0,183092,0
64953,1,19,0,0,0,1,0,0,0,0,194714,0
64954,1,19,0,0,0,0,0,0,0,0,74348,0
64955,1,19,0,0,0,2,0,0,0,0,37070,0
64956,1,19,0,0,0,1,0,0,0,0,37278,0
64957,1,19,0,0,0,0,0,0,0,0,112761,0
64958,1,19,0,0,0,2,0,0,0,0,55008,0
64959,1,19,0,0,0,1,0,0,0,0,57753,0
64960,1,19,0,0,0,0,0,0,0,0,168998,0
64961,1,19,0,0,0,2,0,0,0,0,81644,0
64962,1,19,0,0,0,1,0,0,0,0,87354,0
64963,1,19,0,0,0,0,0,0,0,0,93279,0
64964,1,19,0,0,0,2,0,0,0,0,45740,0
64965,1,19,0,0,0,1,0,0,0,0,47539,0
64966,1,19,0,0,0,0,0,0,0,0,538598,0
64967,1,19,0,0,0,2,0,0,0,0,256022,0
64968,1,19,0,0,0,1,0,0,0,0,282576,0
64969,1,19,0,0,0,0,0,0,0,0,131093,0
64970,1,19,0,0,0,2,0,0,0,0,62421,0
64971,1,19,0,0,0,1,0,0,0,0,68672,0
64972,1,19,0,0,0,0,0,0,0,0,1193182,0
64973,1,19,0,0,0,2,0,0,0,0,566424,0
64974,1,19,0,0,0,1,0,0,0,0,626758,0
64975,1,19,0,0,0,0,0,0,0,0,600397,0
64976,1,19,0,0,0,2,0,0,0,0,281521,0
64977,1,19,0,0,0,1,0,0,0,0,318876,0
64978,1,19,0,0,0,0,0,0,0,0,44059,0
64979,1,19,0,0,0,2,0,0,0,0,22572,0
64980,1,19,0,0,0,1,0,0,0,0,21487,0
64981,1,19,0,0,0,0,0,0,0,0,749115,0
64982,1,19,0,0,0,2,0,0,0,0,362184,0
64983,1,19,0,0,0,1,0,0,0,0,386931,0
64984,1,19,0,0,0,0,0,0,0,0,225929,0
64985,1,19,0,0,0,2,0,0,0,0,108866,0
64986,1,19,0,0,0,1,0,0,0,0,117063,0
64987,1,19,0,0,0,0,0,0,0,0,273843,0
64988,1,19,0,0,0,2,0,0,0,0,131790,0
64989,1,19,0,0,0,1,0,0,0,0,142053,0
64990,1,19,0,0,0,0,0,0,0,0,846032,0
64991,1,19,0,0,0,2,0,0,0,0,409468,0
64992,1,19,0,0,0,1,0,0,0,0,436564,0
64993,1,19,0,0,0,0,0,0,0,0,67549,0
64994,1,19,0,0,0,2,0,0,0,0,32599,0
64995,1,19,0,0,0,1,0,0,0,0,34950,0
64996,1,19,0,0,0,0,0,0,0,0,314636,0
64997,1,19,0,0,0,2,0,0,0,0,146908,0
64998,1,19,0,0,0,1,0,0,0,0,167728,0
64999,1,19,0,0,0,0,0,0,0,0,54278,0
65000,1,19,0,0,0,2,0,0,0,0,27214,0
65001,1,19,0,0,0,1,0,0,0,0,27064,0
65002,1,19,0,0,0,0,0,0,0,0,406303,0
65003,1,19,0,0,0,2,0,0,0,0,192051,0
65004,1,19,0,0,0,1,0,0,0,0,214252,0
65005,1,19,0,0,0,0,0,0,0,0,1402557,0
65006,1,19,0,0,0,2,0,0,0,0,669627,0
65007,1,19,0,0,0,1,0,0,0,0,732930,0
65008,1,19,0,0,0,0,0,0,0,0,135387,0
65009,1,19,0,0,0,2,0,0,0,0,66509,0
65010,1,19,0,0,0,1,0,0,0,0,68878,0
65011,1,19,0,0,0,0,0,0,0,0,46638,0
65012,1,19,0,0,0,2,0,0,0,0,22787,0
65013,1,19,0,0,0,1,0,0,0,0,23851,0
65014,1,19,0,0,0,0,0,0,0,0,497510,0
65015,1,19,0,0,0,2,0,0,0,0,236886,0
65016,1,19,0,0,0,1,0,0,0,0,260624,0
65017,1,19,0,0,0,0,0,0,0,0,444689,0
65018,1,19,0,0,0,2,0,0,0,0,215453,0
65019,1,19,0,0,0,1,0,0,0,0,229236,0
65020,1,19,0,0,0,0,0,0,0,0,132974,0
65021,1,19,0,0,0,2,0,0,0,0,64712,0
65022,1,19,0,0,0,1,0,0,0,0,68262,0
65023,1,19,0,0,0,0,0,0,0,0,370515,0
65024,1,19,0,0,0,2,0,0,0,0,183989,0
65025,1,19,0,0,0,1,0,0,0,0,186526,0
65026,1,19,0,0,0,0,0,0,0,0,6,0
65027,1,19,0,0,0,2,0,0,0,0,6,0
65028,1,19,0,0,0,0,0,0,0,0,5,0
65029,1,19,0,0,0,2,0,0,0,0,5,0
65030,1,19,0,0,0,0,0,0,0,0,5,0
65031,1,19,0,0,0,2,0,0,0,0,6,0
65032,1,19,0,0,0,0,0,0,0,0,5,0
65033,1,19,0,0,0,2,0,0,0,0,6,0
65034,1,19,0,0,0,0,0,0,0,0,5,0
65035,1,19,0,0,0,2,0,0,0,0,5,0
65036,1,19,0,0,0,0,0,0,0,0,5,0
65037,1,19,0,0,0,2,0,0,0,0,6,0
65038,1,19,0,0,0,0,0,0,0,0,6,0
65039,1,19,0,0,0,2,0,0,0,0,6,0
65040,1,19,0,0,0,0,0,0,0,0,6,0
65041,1,19,0,0,0,2,0,0,0,0,6,0
65042,1,19,0,0,0,0,0,0,0,0,5,0
65043,1,19,0,0,0,2,0,0,0,0,5,0
65044,1,19,0,0,0,0,0,0,0,0,6,0
65045,1,19,0,0,0,2,0,0,0,0,6,0
65046,1,19,0,0,0,0,0,0,0,0,5,0
65047,1,19,0,0,0,2,0,0,0,0,5,0
65048,1,19,0,0,0,0,0,0,0,0,6,0
65049,1,19,0,0,0,2,0,0,0,0,6,0
65050,1,19,0,0,0,0,0,0,0,0,6,0
65051,1,19,0,0,0,2,0,0,0,0,6,0
65052,1,19,0,0,0,0,0,0,0,0,5,0
65053,1,19,0,0,0,2,0,0,0,0,5,0
65054,1,19,0,0,0,0,0,0,0,0,6,0
65055,1,19,0,0,0,2,0,0,0,0,6,0
65056,1,19,0,0,0,0,0,0,0,0,6,0
65057,1,19,0,0,0,2,0,0,0,0,6,0
65058,1,19,0,0,0,0,0,0,0,0,5,0
65059,1,19,0,0,0,2,0,0,0,0,6,0
65060,1,19,0,0,0,0,0,0,0,0,6,0
65061,1,19,0,0,0,2,0,0,0,0,6,0
65062,1,19,0,0,0,0,0,0,0,0,5,0
65063,1,19,0,0,0,2,0,0,0,0,6,0
65064,1,19,0,0,0,0,0,0,0,0,7,0
65065,1,19,0,0,0,2,0,0,0,0,7,0
65066,1,19,0,0,0,0,0,0,0,0,6,0
65067,1,19,0,0,0,2,0,0,0,0,6,0
65068,1,19,0,0,0,0,0,0,0,0,6,0
65069,1,19,0,0,0,2,0,0,0,0,6,0
65070,1,19,0,0,0,0,0,0,0,0,6,0
65071,1,19,0,0,0,2,0,0,0,0,6,0
65072,1,19,0,0,0,0,0,0,0,0,6,0
65073,1,19,0,0,0,2,0,0,0,0,6,0
65074,1,19,0,0,0,0,0,0,0,0,5,0
65075,1,19,0,0,0,2,0,0,0,0,5,0
65076,1,19,0,0,0,0,0,0,0,0,6,0
65077,1,19,0,0,0,2,0,0,0,0,6,0
65078,1,19,0,0,0,0,0,0,0,0,7,0
65079,1,19,0,0,0,2,0,0,0,0,7,0
65080,1,19,0,0,0,0,0,0,0,0,5,0
65081,1,19,0,0,0,2,0,0,0,0,6,0
65082,1,19,0,0,0,0,0,0,0,0,5,0
65083,1,19,0,0,0,2,0,0,0,0,6,0
65084,1,19,0,0,0,0,0,0,0,0,6,0
65085,1,19,0,0,0,2,0,0,0,0,6,0
65086,1,19,0,0,0,0,0,0,0,0,5,0
65087,1,19,0,0,0,2,0,0,0,0,6,0
65088,1,19,0,0,0,0,0,0,0,0,6,0
65089,1,19,0,0,0,2,0,0,0,0,6,0
65090,1,19,0,0,0,0,0,0,0,0,5,0
65091,1,19,0,0,0,2,0,0,0,0,6,0
65092,1,19,0,0,0,0,0,0,0,0,5,0
65093,1,19,0,0,0,2,0,0,0,0,6,0
65094,1,19,0,0,0,0,0,0,0,0,5,0
65095,1,19,0,0,0,2,0,0,0,0,5,0
65096,1,19,0,0,0,0,0,0,0,0,6,0
65097,1,19,0,0,0,2,0,0,0,0,6,0
