,Year,State,AgeDetail,TotalSuicide,Age
0,2013,ALABAMA,0 to 17,17,Under 18
1,2013,ARIZONA,0 to 17,25,Under 18
2,2013,ARKANSAS,0 to 17,18,Under 18
3,2013,CALIFORNIA,0 to 17,96,Under 18
4,2013,COLORADO,0 to 17,39,Under 18
5,2013,CONNECTICUT,0 to 17,11,Under 18
6,2013,FLORIDA,0 to 17,51,Under 18
7,2013,GEORGIA,0 to 17,40,Under 18
8,2013,IDAHO,0 to 17,12,Under 18
9,2013,ILLINOIS,0 to 17,48,Under 18
10,2013,INDIANA,0 to 17,31,Under 18
11,2013,IOWA,0 to 17,16,Under 18
12,2013,KANSAS,0 to 17,15,Under 18
13,2013,KENTUCKY,0 to 17,15,Under 18
14,2013,LOUISIANA,0 to 17,23,Under 18
15,2013,MARYLAND,0 to 17,16,Under 18
16,2013,MASSACHUSETTS,0 to 17,20,Under 18
17,2013,MICHIGAN,0 to 17,63,Under 18
18,2013,MINNESOTA,0 to 17,31,Under 18
19,2013,MISSISSIPPI,0 to 17,11,Under 18
20,2013,MISSOURI,0 to 17,29,Under 18
21,2013,MONTANA,0 to 17,11,Under 18
22,2013,NEVADA,0 to 17,13,Under 18
23,2013,NEW JERSEY,0 to 17,15,Under 18
24,2013,NEW MEXICO,0 to 17,17,Under 18
25,2013,NEW YORK,0 to 17,33,Under 18
26,2013,NORTH CAROLINA,0 to 17,34,Under 18
27,2013,OHIO,0 to 17,34,Under 18
28,2013,OKLAHOMA,0 to 17,27,Under 18
29,2013,OREGON,0 to 17,29,Under 18
30,2013,PENNSYLVANIA,0 to 17,56,Under 18
31,2013,SOUTH CAROLINA,0 to 17,19,Under 18
32,2013,SOUTH DAKOTA,0 to 17,16,Under 18
33,2013,TENNESSEE,0 to 17,23,Under 18
34,2013,TEXAS,0 to 17,117,Under 18
35,2013,UTAH,0 to 17,32,Under 18
36,2013,VIRGINIA,0 to 17,29,Under 18
37,2013,WASHINGTON,0 to 17,30,Under 18
38,2013,WEST VIRGINIA,0 to 17,11,Under 18
39,2013,WISCONSIN,0 to 17,25,Under 18
40,2014,ALABAMA,0 to 17,15,Under 18
41,2014,ARIZONA,0 to 17,37,Under 18
42,2014,ARKANSAS,0 to 17,19,Under 18
43,2014,CALIFORNIA,0 to 17,87,Under 18
44,2014,COLORADO,0 to 17,41,Under 18
45,2014,FLORIDA,0 to 17,61,Under 18
46,2014,GEORGIA,0 to 17,30,Under 18
47,2014,IDAHO,0 to 17,18,Under 18
48,2014,ILLINOIS,0 to 17,41,Under 18
49,2014,INDIANA,0 to 17,30,Under 18
50,2014,IOWA,0 to 17,14,Under 18
51,2014,KANSAS,0 to 17,14,Under 18
52,2014,KENTUCKY,0 to 17,13,Under 18
53,2014,LOUISIANA,0 to 17,24,Under 18
54,2014,MARYLAND,0 to 17,16,Under 18
55,2014,MASSACHUSETTS,0 to 17,21,Under 18
56,2014,MICHIGAN,0 to 17,54,Under 18
57,2014,MINNESOTA,0 to 17,43,Under 18
58,2014,MISSOURI,0 to 17,38,Under 18
59,2014,MONTANA,0 to 17,11,Under 18
60,2014,NEBRASKA,0 to 17,14,Under 18
61,2014,NEVADA,0 to 17,12,Under 18
62,2014,NEW JERSEY,0 to 17,22,Under 18
63,2014,NEW MEXICO,0 to 17,15,Under 18
64,2014,NEW YORK,0 to 17,50,Under 18
65,2014,NORTH CAROLINA,0 to 17,46,Under 18
66,2014,OHIO,0 to 17,59,Under 18
67,2014,OKLAHOMA,0 to 17,29,Under 18
68,2014,OREGON,0 to 17,24,Under 18
69,2014,PENNSYLVANIA,0 to 17,38,Under 18
70,2014,SOUTH CAROLINA,0 to 17,26,Under 18
71,2014,TENNESSEE,0 to 17,27,Under 18
72,2014,TEXAS,0 to 17,127,Under 18
73,2014,UTAH,0 to 17,35,Under 18
74,2014,VIRGINIA,0 to 17,39,Under 18
75,2014,WASHINGTON,0 to 17,33,Under 18
76,2014,WEST VIRGINIA,0 to 17,13,Under 18
77,2014,WISCONSIN,0 to 17,33,Under 18
78,2015,ALABAMA,0 to 17,18,Under 18
79,2015,ALASKA,0 to 17,10,Under 18
80,2015,ARIZONA,0 to 17,47,Under 18
81,2015,ARKANSAS,0 to 17,15,Under 18
82,2015,CALIFORNIA,0 to 17,100,Under 18
83,2015,COLORADO,0 to 17,53,Under 18
84,2015,CONNECTICUT,0 to 17,12,Under 18
85,2015,FLORIDA,0 to 17,59,Under 18
86,2015,GEORGIA,0 to 17,52,Under 18
87,2015,IDAHO,0 to 17,18,Under 18
88,2015,ILLINOIS,0 to 17,60,Under 18
89,2015,INDIANA,0 to 17,34,Under 18
90,2015,IOWA,0 to 17,21,Under 18
91,2015,KANSAS,0 to 17,17,Under 18
92,2015,KENTUCKY,0 to 17,26,Under 18
93,2015,LOUISIANA,0 to 17,27,Under 18
94,2015,MARYLAND,0 to 17,16,Under 18
95,2015,MASSACHUSETTS,0 to 17,15,Under 18
96,2015,MICHIGAN,0 to 17,52,Under 18
97,2015,MINNESOTA,0 to 17,21,Under 18
98,2015,MISSISSIPPI,0 to 17,17,Under 18
99,2015,MISSOURI,0 to 17,32,Under 18
100,2015,MONTANA,0 to 17,11,Under 18
101,2015,NEVADA,0 to 17,17,Under 18
102,2015,NEW JERSEY,0 to 17,21,Under 18
103,2015,NEW MEXICO,0 to 17,17,Under 18
104,2015,NEW YORK,0 to 17,38,Under 18
105,2015,NORTH CAROLINA,0 to 17,35,Under 18
106,2015,OHIO,0 to 17,50,Under 18
107,2015,OKLAHOMA,0 to 17,29,Under 18
108,2015,OREGON,0 to 17,20,Under 18
109,2015,PENNSYLVANIA,0 to 17,41,Under 18
110,2015,SOUTH CAROLINA,0 to 17,20,Under 18
111,2015,SOUTH DAKOTA,0 to 17,16,Under 18
112,2015,TENNESSEE,0 to 17,33,Under 18
113,2015,TEXAS,0 to 17,112,Under 18
114,2015,UTAH,0 to 17,44,Under 18
115,2015,VIRGINIA,0 to 17,36,Under 18
116,2015,WASHINGTON,0 to 17,55,Under 18
117,2015,WISCONSIN,0 to 17,27,Under 18
118,2016,ALABAMA,0 to 17,19,Under 18
119,2016,ALASKA,0 to 17,14,Under 18
120,2016,ARIZONA,0 to 17,35,Under 18
121,2016,ARKANSAS,0 to 17,21,Under 18
122,2016,CALIFORNIA,0 to 17,127,Under 18
123,2016,COLORADO,0 to 17,58,Under 18
124,2016,FLORIDA,0 to 17,68,Under 18
125,2016,GEORGIA,0 to 17,57,Under 18
126,2016,IDAHO,0 to 17,16,Under 18
127,2016,ILLINOIS,0 to 17,46,Under 18
128,2016,INDIANA,0 to 17,33,Under 18
129,2016,IOWA,0 to 17,17,Under 18
130,2016,KANSAS,0 to 17,18,Under 18
131,2016,KENTUCKY,0 to 17,28,Under 18
132,2016,LOUISIANA,0 to 17,21,Under 18
133,2016,MARYLAND,0 to 17,18,Under 18
134,2016,MASSACHUSETTS,0 to 17,22,Under 18
135,2016,MICHIGAN,0 to 17,57,Under 18
136,2016,MINNESOTA,0 to 17,33,Under 18
137,2016,MISSISSIPPI,0 to 17,10,Under 18
138,2016,MISSOURI,0 to 17,38,Under 18
139,2016,MONTANA,0 to 17,17,Under 18
140,2016,NEBRASKA,0 to 17,14,Under 18
141,2016,NEVADA,0 to 17,19,Under 18
142,2016,NEW JERSEY,0 to 17,16,Under 18
143,2016,NEW MEXICO,0 to 17,15,Under 18
144,2016,NEW YORK,0 to 17,64,Under 18
145,2016,NORTH CAROLINA,0 to 17,44,Under 18
146,2016,OHIO,0 to 17,52,Under 18
147,2016,OKLAHOMA,0 to 17,28,Under 18
148,2016,OREGON,0 to 17,28,Under 18
149,2016,PENNSYLVANIA,0 to 17,61,Under 18
150,2016,SOUTH CAROLINA,0 to 17,23,Under 18
151,2016,TENNESSEE,0 to 17,41,Under 18
152,2016,TEXAS,0 to 17,149,Under 18
153,2016,UTAH,0 to 17,32,Under 18
154,2016,VIRGINIA,0 to 17,44,Under 18
155,2016,WASHINGTON,0 to 17,37,Under 18
156,2016,WISCONSIN,0 to 17,35,Under 18
157,2017,ALABAMA,0 to 17,26,Under 18
158,2017,ALASKA,0 to 17,11,Under 18
159,2017,ARIZONA,0 to 17,47,Under 18
160,2017,ARKANSAS,0 to 17,27,Under 18
161,2017,CALIFORNIA,0 to 17,126,Under 18
162,2017,COLORADO,0 to 17,71,Under 18
163,2017,CONNECTICUT,0 to 17,13,Under 18
164,2017,FLORIDA,0 to 17,73,Under 18
165,2017,GEORGIA,0 to 17,59,Under 18
166,2017,IDAHO,0 to 17,20,Under 18
167,2017,ILLINOIS,0 to 17,73,Under 18
168,2017,INDIANA,0 to 17,32,Under 18
169,2017,IOWA,0 to 17,21,Under 18
170,2017,KANSAS,0 to 17,31,Under 18
171,2017,KENTUCKY,0 to 17,26,Under 18
172,2017,LOUISIANA,0 to 17,24,Under 18
173,2017,MARYLAND,0 to 17,24,Under 18
174,2017,MASSACHUSETTS,0 to 17,21,Under 18
175,2017,MICHIGAN,0 to 17,60,Under 18
176,2017,MINNESOTA,0 to 17,34,Under 18
177,2017,MISSISSIPPI,0 to 17,16,Under 18
178,2017,MISSOURI,0 to 17,46,Under 18
179,2017,NEBRASKA,0 to 17,12,Under 18
180,2017,NEVADA,0 to 17,18,Under 18
181,2017,NEW JERSEY,0 to 17,27,Under 18
182,2017,NEW MEXICO,0 to 17,32,Under 18
183,2017,NEW YORK,0 to 17,56,Under 18
184,2017,NORTH CAROLINA,0 to 17,44,Under 18
185,2017,OHIO,0 to 17,80,Under 18
186,2017,OKLAHOMA,0 to 17,27,Under 18
187,2017,OREGON,0 to 17,31,Under 18
188,2017,PENNSYLVANIA,0 to 17,55,Under 18
189,2017,SOUTH CAROLINA,0 to 17,27,Under 18
190,2017,SOUTH DAKOTA,0 to 17,17,Under 18
191,2017,TENNESSEE,0 to 17,47,Under 18
192,2017,TEXAS,0 to 17,195,Under 18
193,2017,UTAH,0 to 17,42,Under 18
194,2017,VIRGINIA,0 to 17,41,Under 18
195,2017,WASHINGTON,0 to 17,49,Under 18
196,2017,WISCONSIN,0 to 17,39,Under 18
197,2017,WYOMING,0 to 17,10,Under 18
198,2018,ALABAMA,0 to 17,30,Under 18
199,2018,ALASKA,0 to 17,11,Under 18
200,2018,ARIZONA,0 to 17,58,Under 18
201,2018,ARKANSAS,0 to 17,19,Under 18
202,2018,CALIFORNIA,0 to 17,119,Under 18
203,2018,COLORADO,0 to 17,61,Under 18
204,2018,FLORIDA,0 to 17,77,Under 18
205,2018,GEORGIA,0 to 17,63,Under 18
206,2018,IDAHO,0 to 17,26,Under 18
207,2018,ILLINOIS,0 to 17,57,Under 18
208,2018,INDIANA,0 to 17,53,Under 18
209,2018,IOWA,0 to 17,15,Under 18
210,2018,KANSAS,0 to 17,30,Under 18
211,2018,KENTUCKY,0 to 17,25,Under 18
212,2018,LOUISIANA,0 to 17,27,Under 18
213,2018,MARYLAND,0 to 17,23,Under 18
214,2018,MASSACHUSETTS,0 to 17,17,Under 18
215,2018,MICHIGAN,0 to 17,80,Under 18
216,2018,MINNESOTA,0 to 17,36,Under 18
217,2018,MISSISSIPPI,0 to 17,15,Under 18
218,2018,MISSOURI,0 to 17,64,Under 18
219,2018,MONTANA,0 to 17,13,Under 18
220,2018,NEBRASKA,0 to 17,11,Under 18
221,2018,NEVADA,0 to 17,28,Under 18
222,2018,NEW HAMPSHIRE,0 to 17,10,Under 18
223,2018,NEW JERSEY,0 to 17,23,Under 18
224,2018,NEW MEXICO,0 to 17,28,Under 18
225,2018,NEW YORK,0 to 17,51,Under 18
226,2018,NORTH CAROLINA,0 to 17,52,Under 18
227,2018,OHIO,0 to 17,84,Under 18
228,2018,OKLAHOMA,0 to 17,31,Under 18
229,2018,OREGON,0 to 17,39,Under 18
230,2018,PENNSYLVANIA,0 to 17,65,Under 18
231,2018,SOUTH CAROLINA,0 to 17,29,Under 18
232,2018,SOUTH DAKOTA,0 to 17,18,Under 18
233,2018,TENNESSEE,0 to 17,39,Under 18
234,2018,TEXAS,0 to 17,189,Under 18
235,2018,UTAH,0 to 17,40,Under 18
236,2018,VIRGINIA,0 to 17,40,Under 18
237,2018,WASHINGTON,0 to 17,53,Under 18
238,2018,WEST VIRGINIA,0 to 17,12,Under 18
239,2018,WISCONSIN,0 to 17,35,Under 18
240,2019,ALABAMA,0 to 17,25,Under 18
241,2019,ALASKA,0 to 17,19,Under 18
242,2019,ARIZONA,0 to 17,35,Under 18
243,2019,ARKANSAS,0 to 17,15,Under 18
244,2019,CALIFORNIA,0 to 17,108,Under 18
245,2019,COLORADO,0 to 17,62,Under 18
246,2019,CONNECTICUT,0 to 17,10,Under 18
247,2019,FLORIDA,0 to 17,79,Under 18
248,2019,GEORGIA,0 to 17,59,Under 18
249,2019,IDAHO,0 to 17,17,Under 18
250,2019,ILLINOIS,0 to 17,58,Under 18
251,2019,INDIANA,0 to 17,32,Under 18
252,2019,IOWA,0 to 17,24,Under 18
253,2019,KANSAS,0 to 17,26,Under 18
254,2019,KENTUCKY,0 to 17,24,Under 18
255,2019,LOUISIANA,0 to 17,29,Under 18
256,2019,MARYLAND,0 to 17,20,Under 18
257,2019,MASSACHUSETTS,0 to 17,11,Under 18
258,2019,MICHIGAN,0 to 17,65,Under 18
259,2019,MINNESOTA,0 to 17,33,Under 18
260,2019,MISSISSIPPI,0 to 17,19,Under 18
261,2019,MISSOURI,0 to 17,38,Under 18
262,2019,MONTANA,0 to 17,12,Under 18
263,2019,NEVADA,0 to 17,16,Under 18
264,2019,NEW JERSEY,0 to 17,21,Under 18
265,2019,NEW MEXICO,0 to 17,26,Under 18
266,2019,NEW YORK,0 to 17,53,Under 18
267,2019,NORTH CAROLINA,0 to 17,36,Under 18
268,2019,NORTH DAKOTA,0 to 17,11,Under 18
269,2019,OHIO,0 to 17,70,Under 18
270,2019,OKLAHOMA,0 to 17,43,Under 18
271,2019,OREGON,0 to 17,20,Under 18
272,2019,PENNSYLVANIA,0 to 17,56,Under 18
273,2019,SOUTH CAROLINA,0 to 17,39,Under 18
274,2019,SOUTH DAKOTA,0 to 17,16,Under 18
275,2019,TENNESSEE,0 to 17,32,Under 18
276,2019,TEXAS,0 to 17,181,Under 18
277,2019,UTAH,0 to 17,40,Under 18
278,2019,VIRGINIA,0 to 17,39,Under 18
279,2019,WASHINGTON,0 to 17,40,Under 18
280,2019,WEST VIRGINIA,0 to 17,11,Under 18
281,2019,WISCONSIN,0 to 17,30,Under 18
282,2019,WYOMING,0 to 17,10,Under 18
283,2020,ALABAMA,0 to 17,18,Under 18
284,2020,ALASKA,0 to 17,13,Under 18
285,2020,ARIZONA,0 to 17,53,Under 18
286,2020,ARKANSAS,0 to 17,25,Under 18
287,2020,CALIFORNIA,0 to 17,138,Under 18
288,2020,COLORADO,0 to 17,69,Under 18
289,2020,CONNECTICUT,0 to 17,10,Under 18
290,2020,FLORIDA,0 to 17,92,Under 18
291,2020,GEORGIA,0 to 17,55,Under 18
292,2020,IDAHO,0 to 17,23,Under 18
293,2020,ILLINOIS,0 to 17,62,Under 18
294,2020,INDIANA,0 to 17,46,Under 18
295,2020,IOWA,0 to 17,17,Under 18
296,2020,KANSAS,0 to 17,25,Under 18
297,2020,KENTUCKY,0 to 17,24,Under 18
298,2020,LOUISIANA,0 to 17,22,Under 18
299,2020,MARYLAND,0 to 17,24,Under 18
300,2020,MASSACHUSETTS,0 to 17,17,Under 18
301,2020,MICHIGAN,0 to 17,48,Under 18
302,2020,MINNESOTA,0 to 17,29,Under 18
303,2020,MISSISSIPPI,0 to 17,12,Under 18
304,2020,MISSOURI,0 to 17,33,Under 18
305,2020,MONTANA,0 to 17,12,Under 18
306,2020,NEBRASKA,0 to 17,13,Under 18
307,2020,NEVADA,0 to 17,18,Under 18
308,2020,NEW JERSEY,0 to 17,24,Under 18
309,2020,NEW MEXICO,0 to 17,26,Under 18
310,2020,NEW YORK,0 to 17,32,Under 18
311,2020,NORTH CAROLINA,0 to 17,56,Under 18
312,2020,NORTH DAKOTA,0 to 17,11,Under 18
313,2020,OHIO,0 to 17,54,Under 18
314,2020,OKLAHOMA,0 to 17,38,Under 18
315,2020,OREGON,0 to 17,25,Under 18
316,2020,PENNSYLVANIA,0 to 17,46,Under 18
317,2020,SOUTH CAROLINA,0 to 17,28,Under 18
318,2020,TENNESSEE,0 to 17,36,Under 18
319,2020,TEXAS,0 to 17,197,Under 18
320,2020,UTAH,0 to 17,39,Under 18
321,2020,VIRGINIA,0 to 17,48,Under 18
322,2020,WASHINGTON,0 to 17,44,Under 18
323,2020,WISCONSIN,0 to 17,29,Under 18
324,2013,ALABAMA,18 to 24,67,Over 18
325,2013,ALASKA,18 to 24,37,Over 18
326,2013,ARIZONA,18 to 24,114,Over 18
327,2013,ARKANSAS,18 to 24,57,Over 18
328,2013,CALIFORNIA,18 to 24,390,Over 18
329,2013,COLORADO,18 to 24,104,Over 18
330,2013,CONNECTICUT,18 to 24,21,Over 18
331,2013,DELAWARE,18 to 24,11,Over 18
332,2013,FLORIDA,18 to 24,201,Over 18
333,2013,GEORGIA,18 to 24,123,Over 18
334,2013,HAWAII,18 to 24,28,Over 18
335,2013,IDAHO,18 to 24,37,Over 18
336,2013,ILLINOIS,18 to 24,132,Over 18
337,2013,INDIANA,18 to 24,96,Over 18
338,2013,IOWA,18 to 24,49,Over 18
339,2013,KANSAS,18 to 24,44,Over 18
340,2013,KENTUCKY,18 to 24,77,Over 18
341,2013,LOUISIANA,18 to 24,60,Over 18
342,2013,MAINE,18 to 24,23,Over 18
343,2013,MARYLAND,18 to 24,70,Over 18
344,2013,MASSACHUSETTS,18 to 24,64,Over 18
345,2013,MICHIGAN,18 to 24,133,Over 18
346,2013,MINNESOTA,18 to 24,70,Over 18
347,2013,MISSISSIPPI,18 to 24,37,Over 18
348,2013,MISSOURI,18 to 24,89,Over 18
349,2013,MONTANA,18 to 24,31,Over 18
350,2013,NEBRASKA,18 to 24,23,Over 18
351,2013,NEVADA,18 to 24,37,Over 18
352,2013,NEW HAMPSHIRE,18 to 24,15,Over 18
353,2013,NEW JERSEY,18 to 24,73,Over 18
354,2013,NEW MEXICO,18 to 24,45,Over 18
355,2013,NEW YORK,18 to 24,156,Over 18
356,2013,NORTH CAROLINA,18 to 24,111,Over 18
357,2013,NORTH DAKOTA,18 to 24,30,Over 18
358,2013,OHIO,18 to 24,147,Over 18
359,2013,OKLAHOMA,18 to 24,62,Over 18
360,2013,OREGON,18 to 24,63,Over 18
361,2013,PENNSYLVANIA,18 to 24,171,Over 18
362,2013,SOUTH CAROLINA,18 to 24,69,Over 18
363,2013,SOUTH DAKOTA,18 to 24,22,Over 18
364,2013,TENNESSEE,18 to 24,93,Over 18
365,2013,TEXAS,18 to 24,333,Over 18
366,2013,UTAH,18 to 24,63,Over 18
367,2013,VIRGINIA,18 to 24,104,Over 18
368,2013,WASHINGTON,18 to 24,106,Over 18
369,2013,WEST VIRGINIA,18 to 24,15,Over 18
370,2013,WISCONSIN,18 to 24,82,Over 18
371,2013,WYOMING,18 to 24,19,Over 18
372,2014,ALABAMA,18 to 24,59,Over 18
373,2014,ALASKA,18 to 24,32,Over 18
374,2014,ARIZONA,18 to 24,116,Over 18
375,2014,ARKANSAS,18 to 24,50,Over 18
376,2014,CALIFORNIA,18 to 24,357,Over 18
377,2014,COLORADO,18 to 24,109,Over 18
378,2014,CONNECTICUT,18 to 24,40,Over 18
379,2014,FLORIDA,18 to 24,227,Over 18
380,2014,GEORGIA,18 to 24,124,Over 18
381,2014,HAWAII,18 to 24,22,Over 18
382,2014,IDAHO,18 to 24,35,Over 18
383,2014,ILLINOIS,18 to 24,146,Over 18
384,2014,INDIANA,18 to 24,98,Over 18
385,2014,IOWA,18 to 24,56,Over 18
386,2014,KANSAS,18 to 24,47,Over 18
387,2014,KENTUCKY,18 to 24,63,Over 18
388,2014,LOUISIANA,18 to 24,68,Over 18
389,2014,MAINE,18 to 24,23,Over 18
390,2014,MARYLAND,18 to 24,64,Over 18
391,2014,MASSACHUSETTS,18 to 24,44,Over 18
392,2014,MICHIGAN,18 to 24,157,Over 18
393,2014,MINNESOTA,18 to 24,76,Over 18
394,2014,MISSISSIPPI,18 to 24,41,Over 18
395,2014,MISSOURI,18 to 24,84,Over 18
396,2014,MONTANA,18 to 24,26,Over 18
397,2014,NEBRASKA,18 to 24,26,Over 18
398,2014,NEVADA,18 to 24,46,Over 18
399,2014,NEW HAMPSHIRE,18 to 24,27,Over 18
400,2014,NEW JERSEY,18 to 24,72,Over 18
401,2014,NEW MEXICO,18 to 24,55,Over 18
402,2014,NEW YORK,18 to 24,157,Over 18
403,2014,NORTH CAROLINA,18 to 24,130,Over 18
404,2014,NORTH DAKOTA,18 to 24,25,Over 18
405,2014,OHIO,18 to 24,138,Over 18
406,2014,OKLAHOMA,18 to 24,80,Over 18
407,2014,OREGON,18 to 24,73,Over 18
408,2014,PENNSYLVANIA,18 to 24,154,Over 18
409,2014,RHODE ISLAND,18 to 24,10,Over 18
410,2014,SOUTH CAROLINA,18 to 24,68,Over 18
411,2014,SOUTH DAKOTA,18 to 24,26,Over 18
412,2014,TENNESSEE,18 to 24,101,Over 18
413,2014,TEXAS,18 to 24,365,Over 18
414,2014,UTAH,18 to 24,74,Over 18
415,2014,VERMONT,18 to 24,15,Over 18
416,2014,VIRGINIA,18 to 24,110,Over 18
417,2014,WASHINGTON,18 to 24,103,Over 18
418,2014,WEST VIRGINIA,18 to 24,35,Over 18
419,2014,WISCONSIN,18 to 24,94,Over 18
420,2014,WYOMING,18 to 24,14,Over 18
421,2015,ALABAMA,18 to 24,75,Over 18
422,2015,ALASKA,18 to 24,50,Over 18
423,2015,ARIZONA,18 to 24,123,Over 18
424,2015,ARKANSAS,18 to 24,46,Over 18
425,2015,CALIFORNIA,18 to 24,406,Over 18
426,2015,COLORADO,18 to 24,130,Over 18
427,2015,CONNECTICUT,18 to 24,26,Over 18
428,2015,DELAWARE,18 to 24,17,Over 18
429,2015,FLORIDA,18 to 24,244,Over 18
430,2015,GEORGIA,18 to 24,147,Over 18
431,2015,HAWAII,18 to 24,35,Over 18
432,2015,IDAHO,18 to 24,38,Over 18
433,2015,ILLINOIS,18 to 24,151,Over 18
434,2015,INDIANA,18 to 24,103,Over 18
435,2015,IOWA,18 to 24,57,Over 18
436,2015,KANSAS,18 to 24,53,Over 18
437,2015,KENTUCKY,18 to 24,79,Over 18
438,2015,LOUISIANA,18 to 24,69,Over 18
439,2015,MAINE,18 to 24,14,Over 18
440,2015,MARYLAND,18 to 24,48,Over 18
441,2015,MASSACHUSETTS,18 to 24,67,Over 18
442,2015,MICHIGAN,18 to 24,158,Over 18
443,2015,MINNESOTA,18 to 24,95,Over 18
444,2015,MISSISSIPPI,18 to 24,51,Over 18
445,2015,MISSOURI,18 to 24,108,Over 18
446,2015,MONTANA,18 to 24,22,Over 18
447,2015,NEBRASKA,18 to 24,41,Over 18
448,2015,NEVADA,18 to 24,47,Over 18
449,2015,NEW HAMPSHIRE,18 to 24,17,Over 18
450,2015,NEW JERSEY,18 to 24,74,Over 18
451,2015,NEW MEXICO,18 to 24,63,Over 18
452,2015,NEW YORK,18 to 24,153,Over 18
453,2015,NORTH CAROLINA,18 to 24,130,Over 18
454,2015,NORTH DAKOTA,18 to 24,11,Over 18
455,2015,OHIO,18 to 24,174,Over 18
456,2015,OKLAHOMA,18 to 24,76,Over 18
457,2015,OREGON,18 to 24,70,Over 18
458,2015,PENNSYLVANIA,18 to 24,178,Over 18
459,2015,RHODE ISLAND,18 to 24,11,Over 18
460,2015,SOUTH CAROLINA,18 to 24,76,Over 18
461,2015,SOUTH DAKOTA,18 to 24,28,Over 18
462,2015,TENNESSEE,18 to 24,98,Over 18
463,2015,TEXAS,18 to 24,392,Over 18
464,2015,UTAH,18 to 24,79,Over 18
465,2015,VERMONT,18 to 24,14,Over 18
466,2015,VIRGINIA,18 to 24,116,Over 18
467,2015,WASHINGTON,18 to 24,106,Over 18
468,2015,WEST VIRGINIA,18 to 24,22,Over 18
469,2015,WISCONSIN,18 to 24,95,Over 18
470,2015,WYOMING,18 to 24,19,Over 18
471,2016,ALABAMA,18 to 24,79,Over 18
472,2016,ALASKA,18 to 24,39,Over 18
473,2016,ARIZONA,18 to 24,126,Over 18
474,2016,ARKANSAS,18 to 24,47,Over 18
475,2016,CALIFORNIA,18 to 24,390,Over 18
476,2016,COLORADO,18 to 24,122,Over 18
477,2016,CONNECTICUT,18 to 24,29,Over 18
478,2016,DELAWARE,18 to 24,11,Over 18
479,2016,FLORIDA,18 to 24,219,Over 18
480,2016,GEORGIA,18 to 24,177,Over 18
481,2016,HAWAII,18 to 24,25,Over 18
482,2016,IDAHO,18 to 24,40,Over 18
483,2016,ILLINOIS,18 to 24,138,Over 18
484,2016,INDIANA,18 to 24,124,Over 18
485,2016,IOWA,18 to 24,50,Over 18
486,2016,KANSAS,18 to 24,61,Over 18
487,2016,KENTUCKY,18 to 24,75,Over 18
488,2016,LOUISIANA,18 to 24,80,Over 18
489,2016,MAINE,18 to 24,29,Over 18
490,2016,MARYLAND,18 to 24,55,Over 18
491,2016,MASSACHUSETTS,18 to 24,68,Over 18
492,2016,MICHIGAN,18 to 24,160,Over 18
493,2016,MINNESOTA,18 to 24,78,Over 18
494,2016,MISSISSIPPI,18 to 24,48,Over 18
495,2016,MISSOURI,18 to 24,132,Over 18
496,2016,MONTANA,18 to 24,30,Over 18
497,2016,NEBRASKA,18 to 24,35,Over 18
498,2016,NEVADA,18 to 24,46,Over 18
499,2016,NEW HAMPSHIRE,18 to 24,25,Over 18
500,2016,NEW JERSEY,18 to 24,65,Over 18
501,2016,NEW MEXICO,18 to 24,44,Over 18
502,2016,NEW YORK,18 to 24,162,Over 18
503,2016,NORTH CAROLINA,18 to 24,144,Over 18
504,2016,NORTH DAKOTA,18 to 24,22,Over 18
505,2016,OHIO,18 to 24,163,Over 18
506,2016,OKLAHOMA,18 to 24,102,Over 18
507,2016,OREGON,18 to 24,70,Over 18
508,2016,PENNSYLVANIA,18 to 24,181,Over 18
509,2016,RHODE ISLAND,18 to 24,10,Over 18
510,2016,SOUTH CAROLINA,18 to 24,88,Over 18
511,2016,SOUTH DAKOTA,18 to 24,29,Over 18
512,2016,TENNESSEE,18 to 24,93,Over 18
513,2016,TEXAS,18 to 24,422,Over 18
514,2016,UTAH,18 to 24,79,Over 18
515,2016,VIRGINIA,18 to 24,131,Over 18
516,2016,WASHINGTON,18 to 24,127,Over 18
517,2016,WEST VIRGINIA,18 to 24,29,Over 18
518,2016,WISCONSIN,18 to 24,108,Over 18
519,2016,WYOMING,18 to 24,11,Over 18
520,2017,ALABAMA,18 to 24,83,Over 18
521,2017,ALASKA,18 to 24,36,Over 18
522,2017,ARIZONA,18 to 24,132,Over 18
523,2017,ARKANSAS,18 to 24,70,Over 18
524,2017,CALIFORNIA,18 to 24,435,Over 18
525,2017,COLORADO,18 to 24,121,Over 18
526,2017,CONNECTICUT,18 to 24,43,Over 18
527,2017,DELAWARE,18 to 24,12,Over 18
528,2017,FLORIDA,18 to 24,237,Over 18
529,2017,GEORGIA,18 to 24,155,Over 18
530,2017,HAWAII,18 to 24,31,Over 18
531,2017,IDAHO,18 to 24,39,Over 18
532,2017,ILLINOIS,18 to 24,162,Over 18
533,2017,INDIANA,18 to 24,133,Over 18
534,2017,IOWA,18 to 24,58,Over 18
535,2017,KANSAS,18 to 24,68,Over 18
536,2017,KENTUCKY,18 to 24,66,Over 18
537,2017,LOUISIANA,18 to 24,74,Over 18
538,2017,MAINE,18 to 24,17,Over 18
539,2017,MARYLAND,18 to 24,61,Over 18
540,2017,MASSACHUSETTS,18 to 24,65,Over 18
541,2017,MICHIGAN,18 to 24,152,Over 18
